ID,Tweet,Target,Stance,Ans,FOL,needbkl,restated_sentence,extracted_knowledge
475,@gpacja @TexanJustin @JebBush @Isikoff @realDonaldTrump you're an awful person. Free speech. I'll pray for you're soul.,Donald Trump,AGAINST,∃x (is mentioned(x) ∧ is Donald Trump(x) ∧ (is called an awful person(x) ∨ the speaker will pray for 's soul(x))) → Opposed,∃x (is mentioned(x) ∧ is Donald Trump(x) ∧ (is called an awful person(x) ∨ the speaker will pray for 's soul(x))) → Opposed,1,"Hey @gpacja, @TexanJustin, @JebBush, and @Isikoff, I think @realDonaldTrump is an awful person. Even so, I believe in free speech. I will pray for your soul.",
476,@wpaulsen31 If a candidate seems to dumb to debate my paper boy hes not getting my vote,Donald Trump,NONE,∀x (is a candidate(x) ∧ seems dumb(x)) → ¬the author will vote for(x) ∧ is Donald Trump(x) → Opposed,∀x (is a candidate(x) ∧ seems dumb(x)) → ¬the author will vote for(x) ∧ is Donald Trump(x) → Opposed,1,"If a candidate appears unintelligent enough to be unable to engage in a debate with my paper boy, then they will not receive my vote.",
477,"@realDonaldTrump Sir, i just want you to know that you'll be the greatest President of this Generation!",Donald Trump,FAVOR,is praised(is Donald Trump(x)) ∧ will be the greatest President(is Donald Trump(x)) → Support,is praised(is Donald Trump(x)) ∧ will be the greatest President(is Donald Trump(x)) → Support,1,"Mr. President, I just want you to know that you will be considered as the most outstanding President of this current period of time!",
478,Can we ask for equality in the USA and get rid of a Confederate flag that has a ton of history ? meanwhile we have clowns like,Donald Trump,NONE," Okay, let's analyze this:

Simplified sentence: The sentence mentions Donald Trump and refers to him as a ""clown"". 

Attitude conclusion: The attitude towards Donald Trump is opposed.

First-order logic:

M(x): x is mentioned  
R(x): x is referred to
C(x): x is called a clown
O(x): The attitude is opposed to x

Opposed: ∃x (M(x) ∧ R(x) ∧ C(x)) → O(Donald Trump)",∃x (is mentioned(x) ∧ is referred to(x) ∧ is called a clown(x)) → The attitude is opposed to(Donald Trump) → opposed,0,"Can we demand equal treatment in the United States and discard a Confederate flag that represents a significant amount of history? Meanwhile, we have individuals such as clowns like Donald Trump.",
479,@MoveOn Go screw yourselves & take Killary with you! Bring your bully shit to Florida and see what happens! #boycottMoveOn,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral,1,"MoveOn, please go and take Hillary Clinton with you. If you bring your aggressive behavior to Florida, there will be consequences. We will be boycotting MoveOn.",
480,@SCOTUScare penned by @ChiefJusticeJR ends rule of law and freedom. What law will SCOTUS edit next? @RedNationRising,Donald Trump,NONE," Okay, here is the analysis:

Simplified Sentence: The SCOTUScare decision puts an end to rule of law and freedom. Questions what law the Supreme Court will edit next. Uses hashtag referring to rising conservative movement. 

This sentence criticizes a Supreme Court decision and implies erosion of rule of law and freedom. It does not directly mention or reference the target ""Donald Trump"".

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic:  
M(x): x is mentioned.
R(x): x is referenced.  
T(x): x is Donald Trump.

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬T(x))",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,0,"The SCOTUScare, written by Chief Justice John Roberts, puts an end to the rule of law and freedom. What law will the Supreme Court edit next? #RedNationRising",
481,"Another Reagan the last thing we need! The #FatherofAmnesty rewarded 3m criminals, displaced 1.9m in workforce! @DaGodfather907",Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral,1,"Another president like Ronald Reagan is not what we need. He granted amnesty to 3 million undocumented immigrants, which disrupted 1.9 million jobs in the workforce. This information was tweeted by user DaGodfather907 and included the hashtag #FatherofAmnesty.",
482,@CarlaChamorros Grassley should know Hilliary answers to no one!!!!!!,Donald Trump,AGAINST," Here is the analysis:

Simplified Sentence: The sentence mentions Senator Grassley and Hillary Clinton but does not mention the target Donald Trump.

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic: 
M(x,y): x is mentioned 
A(x): x is accountable
T(x): x is the target Donald Trump

Neutral: ∀x(M(x, Hillary Clinton) ∧ M(x, Senator Grassley)) ∧ ¬M(x, Donald Trump)

Therefore, the attitude expressed in the sentence towards the target Donald Trump is Neutral.","∀x(is mentioned(x, Hillary Clinton) ∧ is mentioned(x, Senator Grassley)) ∧ ¬is mentioned(x, Donald Trump) → neutral",0,Senator Grassley should be aware that Hillary Clinton is not accountable to anyone.,
483,Donald Trump is gonna end up like Hitler,Donald Trump,AGAINST,"is compared to y(is Trump, is Hitler) → is opposed(is Trump) → Opposed","is compared to y(is Trump, is Hitler) → is opposed(is Trump) → Opposed",1,It is feared that Donald Trump's actions may lead him to be viewed in a similar way as Adolf Hitler.,
484,What happens first? Yellowstone blows or GOP prez candidate calls Trump racist?,Donald Trump,AGAINST,"∃x (is a GOP candidate(x) ∧ is a presidential candidate(x) ∧ refers to y as racist(x,is Trump(y))) → Opposed","∃x (is a GOP candidate(x) ∧ is a presidential candidate(x) ∧ refers to y as racist(x,is Trump(y))) → Opposed",1,Which event will occur sooner? The eruption of Yellowstone or a GOP candidate for President openly denouncing Trump as a racist?,
485,@realDonaldTrump you're the man for the job #MakeAmericaGreatAgain,Donald Trump,FAVOR,∃x (is addressed(x) ∧ is portrayed positively(x) ∧ is Trump(x) ∧ is a campaign slogan(x)) → Support,∃x (is addressed(x) ∧ is portrayed positively(x) ∧ is Trump(x) ∧ is a campaign slogan(x)) → Support,1,"Donald Trump, you are the man for the job of making America great again.",
486,"If you live in a Trump building, congratulations on that decision",Donald Trump,FAVOR,∀x (lives in a Trump building(x) → is congratulated(x)) ∧ is Donald Trump(Donald Trump) → Support,∀x (lives in a Trump building(x) → is congratulated(x)) ∧ is Donald Trump(Donald Trump) → Support,1,Congratulations on the decision to live in a building owned by Donald Trump.,"Trump Tower, 725 Fifth Avenue, Midtown Manhattan: A 58-story mixed-use tower, the headquarters of the Trump Organization, was developed in partnership with The Equitable, and opened in 1983. Trump bought out the Equitable's stake in 1986, and now owns the office and retail components of the tower. The building also contains the three-story penthouse apartment that was Donald Trump's primary residence until he moved to the White House."
487,@alexisgoldstein @alexfrangos #BusinessMatters @BBCWorldBiz @bbcworldservice midnight gmt #Grexit #Obamacare #ironmaiden,Donald Trump,NONE," Here is the analysis:

Simplified Sentence: The sentence discusses business topics discussed on a BBC program including Greece exiting the eurozone, Obamacare and Iron Maiden. 

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic: 
M(x): x is mentioned.
R(x): x is referenced.  
T(x): x is Trump.

Neutral: ∀x (¬M(x) ∧ ¬R(x)) → ¬T(x)

The given sentence does not mention or reference the target ""Donald Trump"". Therefore, the attitude expressed in the sentence towards Donald Trump is Neutral.",∀x (¬is mentioned(x) ∧ ¬is referenced(x)) → ¬is Trump(x) → neutral,0,"Alexis Goldstein and Alex Frangos talked about business matters on the BBC World Business program aired at midnight GMT. Topics discussed include the possibility of Greece exiting the eurozone, Obamacare and Iron Maiden.",
488,Watching what Donald Trump said about Mexicans was shocking! Let's not give this appalling man a platform.,Donald Trump,AGAINST,is shocking(is Donald Trump(x)) ∧ ¬is a platform(is Donald Trump(x)) → Opposed,is shocking(is Donald Trump(x)) ∧ ¬is a platform(is Donald Trump(x)) → Opposed,1,It was shocking to watch what Donald Trump said about Mexicans. We should not provide a platform to such an appalling man. #DonaldTrump #Mexicans,
489,Tyranny in full bloom with legislative editor and @ChiefJusticeJR court freedom hanging by thread @RedNationRising #Liberty,Donald Trump,NONE,"∀x (¬(mentions target(""Donald Trump"") ∨ references target(""Donald Trump"")) → is neutral towards target(Donald Trump)) → Neutral","∀x (¬(mentions target(""Donald Trump"") ∨ references target(""Donald Trump"")) → is neutral towards target(Donald Trump)) → Neutral",1,"Tyranny is in full bloom with the legislative editor and Chief Justice John Roberts' court, where freedom hangs by a thread. This is according to Red Nation Rising. #Liberty",
490,RT @_CFJ_: RT @bcwilliams92 Let's get this CLEAR! I DID NOT I REPEAT DID NOT vote on TPP ~ Ted Cruz #CruzCrew...,Donald Trump,NONE," Here is the analysis:

Simplified Sentence: The sentence is a retweet criticizing Ted Cruz for claiming he did not vote on TPP, contradicting his public record. 

The sentence does not make any direct reference to the target ""Donald Trump"".

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic: 
M(x): x is mentioned  
R(x): x is referenced
T(x): x is Trump

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬T(x))",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Trump(x)) → neutral,0,"Retweet from @_CFJ_: Retweet from @bcwilliams92. Let's be clear! I did not, I repeat, did not vote on TPP according to Ted Cruz. #CruzCrew",
491,@people @KimKardashian I dont even have to read this 2 know who she would want 4 the next president. #Killary,Donald Trump,AGAINST,"∃x(is Kim Kardashian(x) ∧ wants y as president(x,is Clinton) ∧ ¬∃y(is Kim Kardashian(x) ∧ wants y as president(x,y) ∧ is Trump(y))) → Opposed","∃x(is Kim Kardashian(x) ∧ wants y as president(x,is Clinton) ∧ ¬∃y(is Kim Kardashian(x) ∧ wants y as president(x,y) ∧ is Trump(y))) → Opposed",1,"To people and Kim Kardashian, I don't need to read this to understand who she would prefer for the next US president and that is Hillary Clinton. The hashtag used is #Killary.",
492,@TMZ trump a guy born with a silver spoon up his ass who has never done a hard days work in his life  #DumpTrump #YoureFired,Donald Trump,AGAINST,∃x (is Trump(x) ∧ (was born wealthy(x) ∧ has never worked hard(x)) ∧ should be dumped/fired(x)) → Opposed,∃x (is Trump(x) ∧ (was born wealthy(x) ∧ has never worked hard(x)) ∧ should be dumped/fired(x)) → Opposed,1,"According to @TMZ, Donald Trump is a person who was born into a wealthy family and has never experienced a difficult day of work in his life. The hashtags #DumpTrump and #YoureFired were used in the tweet to express disapproval of Trump.",
493,"@realDonaldTrump You have a real shot at POTUS Mr. T, the debates will be the true litmus test.",Donald Trump,FAVOR," Here is the analysis:

Simplified Sentence: The sentence mentions Donald Trump and states that the debates will measure his capabilities to become President.

Attitude Conclusion: The attitude towards Donald Trump is Neutral. 

First-order logic:

M(x): x is mentioned  
C(x): x has a chance
D(x): debates will measure x's capabilities
P(x): x becomes President
T(x): x is Donald Trump

Neutral: M(T) ∧ (C(T) ∧ (D(T) → P(T)))

The sentence neither supports nor opposes Donald Trump, but rather makes an objective statement about his chances and the role of the debates. Therefore, the attitude is Neutral.",is mentioned(is Donald Trump) ∧ (has a chance(is Donald Trump) ∧ (debates will measure 's capabilities(is Donald Trump) → becomes President(is Donald Trump))) → neutral,0,"Donald Trump, you have a real chance of becoming President of the United States. The debates will be the true measure of your capabilities.",
494,You know Donald Trump is in deep when most Neo-Conservatives call him out on his bullsh*t speech.,Donald Trump,AGAINST,"∃x (is a Neo-Conservative(x) ∧ calls out y(x, is Trump(x)) ∧ is bullsh*t(is Trump(x))) → Opposed","∃x (is a Neo-Conservative(x) ∧ calls out y(x, is Trump(x)) ∧ is bullsh*t(is Trump(x))) → Opposed",1,It is evident that Donald Trump is facing significant criticism when majority of Neo-Conservatives are publicly denouncing his false and misleading speech.,
