ID,Tweet,Target,Stance,Ans,needbkl,restated_sentence,extracted_knowledge
440,feminists be like: don' judge a book by its cover! unless the cover is a straight white male.,Feminist Movement,AGAINST,"∀x(is a feminist(x) → (∃y(judges y(x,y) ∧ has an identity (straight white male)(y)) ∧ ¬opposes judging by outward appearance/identity(x))) → opposed",1,Feminists believe in not judging a book by its cover unless the cover is depicting a straight white male.,
441,How can I be a more feminist doctor? What issues do we get wrong as doctors? #HeForShe #Feminist,Feminist Movement,FAVOR,∃x (asks questions to improve on issues(x) ∧ is feminist(x) ∧ supports gender equality(x)) ∧ is the feminist movement(x) → support,1,How can I become a more informed and socially conscious doctor in terms of feminism? What are the common issues that doctors tend to overlook? #HeForShe #Feminist,
442,Just heard the most inspiring interview w one of my heroines @monaeltahawy on @bbcworldservice #women #islam  #revolution,Feminist Movement,FAVOR,is praised(Mona Eltahawy) ∧ is a heroine(Mona Eltahawy) ∧ is feminist(Mona Eltahawy) → is supportive(Feminist Movement) → support,1,"I just heard the most inspiring interview with one of my heroines, Mona Eltahawy, on BBC World Service. The interview was about women's rights and the Islamic revolution.",
443,They don't call it MALE-volent for no reason,Feminist Movement,FAVOR," Okay, let's analyze this:

Simplified sentence: The use of the term ""malevolent"" is linked to men oppressing women.  

This implies that the feminist movement, which aims to oppose the oppression of women, would not be characterized as ""malevolent"".

Attitude conclusion: The attitude towards the feminist movement is supportive.

First-order logic:

M(x): x is malevolent 
O(x): x oppresses women
F(x): x is the feminist movement

Support: ∀x (F(x) → ¬M(x)) ∧ (M(x) → O(x))

Therefore, the conclusion is that the attitude expressed in the sentence towards the feminist movement is supportive.",0,The reason they call it MALE-volent is because it is predominantly led by men who are oppressing women.,
444,@Yohanzor  @kittylight @OccupyWomen You lunatics aren't fooling any1. Your skewed logic is only due 2 your delusions.,Feminist Movement,AGAINST," Okay, let's analyze this:

Simplified sentence: The sentence calls out specific users and criticizes their ""skewed logic"" and ""delusions"".

The target ""Feminist Movement"" is not explicitly mentioned. However, the users called out (OccupyWomen in particular) indicate the discussion may be related to feminist issues. 

Attitude conclusion: Based on criticizing users associated with feminist causes, the overall attitude expressed in the sentence towards the target ""Feminist Movement"" seems to be Opposed.

First-order logic:
C(x): x criticizes 
U(x,y): x calls out user y
F(x): x is feminist 
O(x): x is delusional

Opposed: ∃x∃y(C(x) ∧ U(x,y) ∧ F(y)) → O(x)",0,"Yohanzor, Kittylight, and OccupyWomen, you lunatics are not fooling anyone. Your skewed logic is only due to your delusions.",
445,@DrEmilyGrossman @LiquideousSnake @FredvonsydowTW @ibbibby @CathyYoung63 @ZombieNeith  FEEL decides who get support.,Feminist Movement,NONE," Simplified Sentence: The sentence mentions specific people and their belief that offering support is determined by feelings, but does not reference the target ""Feminist Movement"".

Attitude Conclusion: The attitude towards the ""Feminist Movement"" is Neutral.

First-order logic: 
M(x): x is mentioned
R(x): x is referenced
B(x): x is a belief
F(x): x is feminist movement

Neutral: ∀x (M(x) ∧ B(x) → ¬R(F(x)))

The sentence discusses specific people and a belief, but does not reference or mention the target ""Feminist Movement"". Therefore the attitude is Neutral.",0,"The people mentioned in the tweet, which include Dr. Emily Grossman, Liquideous Snake, Fred von Sydow, ibbibby, Cathy Young, and ZombieNeith, believe that the decision to offer support is determined by one's feelings.",
446,when you get sexually harassed twice,Feminist Movement,FAVOR," Simplified Sentence: Getting sexually harassed twice highlights the need for continuing the feminist movement that seeks gender equality, empowerment, and respect for all women.

Attitude Conclusion: The attitude towards the feminist movement is supportive.

First-order logic:  
H(x): x gets harassed
F(x): x is the feminist movement
E(x): x seeks gender equality, empowerment, and respect for women
S(x): x highlights the need for x

Support: ∀x(H(x) → S(x) ∧ E(F))

Therefore, the conclusion is that the attitude expressed in the sentence towards the target ""Feminist Movement"" is Support.",0,"When you get sexually harassed twice, it highlights the need for continuing the feminist movement that seeks gender equality, empowerment, and respect for all women in every sphere of life. #feminism #womensrights #metoo",
447,@YMFROMTHEBLOCK YES girl you can put almost anything in that joint #Islam,Feminist Movement,NONE," Okay, let's analyze this:

Simplified sentence: The hashtag relates to the topic of the feminist movement and its intersection with Islam.

This sentence directly mentions and references the target ""Feminist Movement"". It relates the hashtag to the topic of the feminist movement, indicating a connection or relevance to the movement.

Attitude conclusion: The attitude towards the ""Feminist Movement"" is Neutral. 

First-order logic: 
M(x): x is mentioned  
R(x): x is referenced
F(x): x is the feminist movement

Neutral: ∃x (M(x) ∧ R(x) ∧ F(x))

The sentence mentions and references the feminist movement, but does not express a clearly supportive or opposed attitude. Therefore the conclusion is Neutral.",0,"Yes girl, you can put almost anything in that joint. The hashtag relates to the topic of the feminist movement and its intersection with Islam.",
448,"We are 51% of the population and only 17% of Congress. The #WarOnWomen is absolutely a real thing. Wake up, America.",Feminist Movement,FAVOR,"∃x(is women(x) ∧ is underrepresented in y(x,is Congress)) ∧ is mentioned(#WarOnWomen) ∧ is referenced(#WarOnWomen) ∧ is feminist movement(#WarOnWomen) → support",1,Women make up 51% of the population but only hold 17% of the seats in Congress. The widespread discrimination against women in different forms is a real issue. It's time for Americans to become aware of this problem.,
449,#WhoIsBurningBlackChurches is the latest racist hate mob tag. No surprise it's all #BlackLivesMatter people. #SJWLogic,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is feminist movement(x)) → neutral,1,WhoIsBurningBlackChurches is the latest tag used by a racist hate mob. It's not surprising that the people behind it belong to the BlackLivesMatter movement. This is an example of Social Justice Warrior logic.,
450,"*watching house of cards with my dad* ""I could be First Lady."" ""Why not president?"" ""YEAH DAD! Next woman president right here!""",Feminist Movement,FAVOR," Here is the analysis:

Simplified Sentence: The sentence expresses a girl's ambition to become the first woman president and her positive view of women in leadership roles.

Attitude Conclusion: The attitude towards the feminist movement is supportive. 

First-order logic:
W(x): x supports women in leadership roles.  
F(x): x is feminist movement.
S(x): x expresses positive view.

Support: ∃x (S(x) ∧ W(x)) → F(x)

The sentence shows a positive view of women pursuing high political office, which supports goals of the feminist movement to promote gender equality and women's rights. Therefore, the conclusion is that the attitude expressed is supportive of the feminist movement.",0,"I was watching House of Cards with my dad when he said he could be First Lady. I suggested, why not president? And exclaimed that I could be the next woman president.",
451,"Women are shamed if they don't want children, but then told if they want to be payed equally they shouldn't have children at all.",Feminist Movement,FAVOR," Okay, let's analyze this:

Simplified sentence: The sentence expresses that it is unfair for women to be shamed for not wanting children and also told that having children will hinder their pay equality. 

This suggests supporting equal treatment and opportunities for women regardless of their choices related to having children.

Attitude conclusion: The attitude towards the feminist movement is supportive.

First-order logic:
E(x): x expresses equality/fair treatment of women.  
F(x): x is feminist movement.

Support: ∀x (E(x) → F(x))

Therefore, the attitude of the sentence towards the target ""Feminist Movement"" is supportive.",0,It's unfair that women are shamed for not wanting children and then told that having children will hinder their chances of being paid equally.,
