ID,Tweet,Target,Stance,Ans1,Ans2,Ans3,FOL
649,"Use your brain, keep Hillary out of the White House.Clinton2016",Hillary Clinton,AGAINST,∀x (is Hillary Clinton(x) → ¬is out of the White House(x)) → opposed,"∃x(is Hillary Clinton(x) ∧ ∀y(is in the White House(y) → is opposed to y(y,x))) → opposed",∀x (is a brain(x) → ¬is the White House(x) ∧ is Hillary Clinton(x) → ¬is opposed(x)) → opposed,∀x (is Hillary Clinton(x) → is opposed(x)) → opposed
650,@HillaryClinton Hillary pandering with her logo. #ClintonFoundationscandal #ClintonCash,Hillary Clinton,AGAINST,∀x ((is Hillary Clinton(x) ∧ is pandering with her logo(x)) ∨ (is Hillary Clinton(x) ∧ is related to the Clinton Foundation scandal(x)) ∨ (is Hillary Clinton(x) ∧ is related to Clinton Cash(x))) → opposed,∃x (panders(x) ∧ is criticized(x) ∧ is Hillary Clinton(x)) → is opposed(x) → opposed,∀x (is pandering(x) ∧ has a logo(x) → ¬is involved in a scandal(x) ∧ ¬is involved in corruption(x)) → opposed,∃x (is criticized(x) ∧ is Hillary Clinton(x) ∧ panders(x)) → opposed(x)
651,"@readyforHRC @HillaryClinton #HillaryClinton, the US presidency is a testament to the success of #women their role in the world",Hillary Clinton,FAVOR,∀x ((is the US presidency(x) ∧ is a testament to the success of women(x) ∧ is the role of women in the world(x))) → support,"is praised(Hillary Clinton) ∧ is referenced(Hillary Clinton) ∧ is a woman(Hillary Clinton) ∧ is a testament to y(US presidency, success of women) → support",∀x (is a president(x) ∧ is a woman(x) → is a success(x)) → support,∀x ((is the US presidency(x) ∧ is a testament to the success of women(x) ∧ is the role of women in the world(x)) → support)
652,@CiaraAntaya cuz you know I'm such a feminist,Hillary Clinton,NONE,∀x (is a feminist(x) → ¬is Hillary Clinton(x)) → neutral,∃x(is a feminist(x) ∧ is said sarcastically(x)) → ¬is prominent(is Hillary Clinton(x)) → opposed,∀x (is a feminist(x) → supports Hillary Clinton(x)) → support,∃x (is a feminist(x) ∧ is said sarcastically(x)) → ¬is prominent(is Hillary Clinton(x)) → opposed
653,2 million bogus followers on Twitter @HillaryClinton #WhyImNotVotingForHillary,Hillary Clinton,AGAINST,∀x ((is Hillary Clinton(x) ∧ has bogus followers on Twitter(x)) → ¬is voting for Hillary Clinton(x)) → opposed,"∃x (has followers(x) ∧ has bogus followers(x) ∧ is on Twitter(x) ∧ is Hillary Clinton(x)) ∧ is opposed to y(speaker, is Hillary Clinton(x)) → opposed",∀x (has fake followers(x) ∧ is on Twitter(x) ∧ is Hillary Clinton(x) → is opposed(x)) → opposed,∀x ((is Hillary Clinton(x) ∧ has bogus followers on Twitter(x)) → ¬is voting for Hillary Clinton(x)) → opposed
654,@lindasuhler : My name is Rebecca and my grandmother immigrated to Sunnybrook Farm. @twitchyteam,Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral
655,Where's the campaign store is the real question? I am ready to buy some Hillary gear,Hillary Clinton,FAVOR,∃x (is the campaign store(x) ∧ sells Hillary gear(x)) → support,∃x (is mentioned(x) ∧ is gear(x)) ∧ ∃y (is referred to(y) ∧ is Clinton(y)) → support,∀x (is Hillary Clinton(x) → is supported(x)) → support,∃x (is the campaign store(x) ∧ sells Hillary gear(x)) → support
656,"It's a miracle, suddenly #Democrats don't mind having someone who voted for war.",Hillary Clinton,AGAINST,"∀x ((is a Democrat(x) ∧ voted for y(x, y) ∧ y is war(y)) → is opposed(x)) → opposed",∃x(are Democrats(x) ∧ ¬minds something(x) ∧ voted for war(x) ∧ is Hillary Clinton(x)) → opposed,∀x (is a Democrat(x) ∧ voted for war(x) → ¬is supported by Democrats(x)) ∧ (is a Democrat(x) ∧ is Hillary Clinton(x) → is supported by Democrats(x)) → support,∃x (is Democrat(x) ∧ votedForWar(x) ∧ isHillaryClinton(x) ∧ ¬minds(x)) → opposed
657,@smileitsalicia @greekgummybear2 now i can live in peace,Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target Hillary Clinton(x)) ∧ epresses a neutral attitude(x) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) ∧ expresses a neutral attitude(x) → neutral
658,Hillary doesn't want to put anyone in prison anymore. Obviously worried about her own future.,Hillary Clinton,AGAINST,∀x (wants to put someone in prison(x) → is opposed(x)) ∧ is worried about their own future(Hillary Clinton) → opposed,"∃x (is Hillary Clinton(x) ∧ ¬wants to put people in prison(x) ∧ is worried(x, 's own future(x))) → opposed",∀x (is Hillary Clinton(x) ∧ ¬wants to put people in prison(x) ∧ is worried about their own future(x)) → opposed,∀x (is Hillary Clinton(x) → (¬wants to put people in prison(x) ∧ is worried about their own future(x))) → opposed
659,The only way I support Hillary was if Elizabeth Warren ran or Karl Marx was running #2016 #Clinton2016,Hillary Clinton,AGAINST,∀x ((is Elizabeth Warren(x) ∧ ran in the 2016 election(x)) ∨ (is Karl Mar(x) ∧ ran in the 2016 election(x))) → supports Hillary Clinton(x) → support,∃x (is supported(x) → (is Elizabeth Warren(x) ∨ is Karl Mar(x))) ∧ is opposed(is Hillary Clinton(x)) → opposed,∀x (is Hillary Clinton(x) → (is Elizabeth Warren(x) ∨ is Karl Mar(x))) ∧ is supported(x) → support,∀x ((is Elizabeth Warren(x) ∧ ran in the 2016 election(x)) ∨ (is Karl Marx(x) ∧ ran in the 2016 election(x))) → supports Hillary Clinton(x) → support
660,@HomeOfUncleSam @ScotsFyre @RWNutjob1 @SA_Hartdegen She's too old to understand the internet...that she can be fact checked.,Hillary Clinton,AGAINST,is too old(Hillary Clinton) ∧ ¬understands the internet(Hillary Clinton) ∧ can be fact-checked(Hillary Clinton) → opposed,"∃x(is the sentence(x) ∧ implies someone is too old to understand fact checking(x) ∧ ∃y(is the target(y) ∧ refers to y(x,y) ∧ y = Hillary Clinton)) → opposed",¬(is Hillary Clinton(x) ∧ understands the internet(x)) ∧ (is Hillary Clinton(x) ∧ can be fact-checked(x)) → opposed,¬(understands the internet(Hillary Clinton)) ∧ can be fact-checked(Hillary Clinton) → opposed
661,Because Communist Breadlines are not my thing! #NoHillary #WhyImNotVotingForHillary,Hillary Clinton,AGAINST,∀x ((is voting for Hillary Clinton(x) ∧ likes Communist Breadlines(x)) → ¬is opposed(x)) → opposed,"∃x (refers to Communist Breadlines(x) ∧ epresses disapproval(x)) ∧ ∃y (#NoHillary ∧ #WhyImNotVotingForHillary) ∧ is Hillary Clinton(y) → is opposed to y(x,y) → opposed",∀x (is Hillary Clinton(x) → ¬is a communist(x) ∧ ¬is a breadline(x)) → opposed,∀x (is Hillary Clinton(x) → (¬is communist(x) ∧ ¬is breadline(x))) → opposed
662,"@HillaryClinton bad wife, bad role model for women, bad lawyer, bad First Lady, bad Senator, horrible Secretary of State.",Hillary Clinton,AGAINST,"∀x (is described as y(Hillary Clinton, x) → is opposed(Hillary Clinton)) → opposed","∃x∃y∃z∃w∃v∃u (is the target(""Hillary Clinton"") ∧ is described as y(""Hillary Clinton"", ""bad wife"") ∧ is described as y(""Hillary Clinton"", ""bad role model for women"") ∧ is described as y(""Hillary Clinton"", ""bad lawyer"") ∧ is described as y(""Hillary Clinton"", ""bad First Lady"") ∧ is described as y(""Hillary Clinton"", ""bad Senator"") ∧ is described as y(""Hillary Clinton"", ""horrible Secretary of State"") → is opposed(Hillary Clinton)) → opposed",∀x (is Hillary Clinton(x) → ¬is bad(x) ∧ ¬is a wife(x) ∧ ¬is a role model(x)) → opposed,"∀x (is described as y(""Hillary Clinton"", x) → is opposed(""Hillary Clinton"")) → opposed"
663,"Everything Hillary touches ends up being a scam, a lie, a cover-up, or a failure. William L. Just who we want as president.",Hillary Clinton,AGAINST,∀x ((is Hillary Clinton(x) → (is a scam(x) ∨ is a lie(x) ∨ is a cover-up(x) ∨ is a failure(x))) ∧ (is a president(is William L(x)))) → opposed,∀x (touches something(x) ∧ is Hillary Clinton(x) → (is a scam(x) ∨ is a lie(x) ∨ is a cover-up(x) ∨ is a failure(x))) → opposed,∀x (is Hillary Clinton(x) → (is a scam(x) ∨ is a lie(x) ∨ is a cover-up(x) ∨ is a failure(x))) → is opposed(x) → opposed,∀x (is Hillary Clinton(x) → (is a scam(x) ∨ is a lie(x) ∨ is a cover-up(x) ∨ is a failure(x))) → opposed
664,Yes HRC subject 2 dbl standard Smh Come on @billclinton @HillaryClinton U Knew @ClintonFdn Donations Would b Scrutinized; Spun!,Hillary Clinton,AGAINST,"∀x ((is Hillary Clinton(x) ∧ is aware of scrutiny(x, is the Clinton Foundation)) → is opposed(x)) → opposed","∃x (is criticized(Hillary Clinton) ∧ is subject to double standards(Hillary Clinton) ∧ knew y would be scrutinized(Hillary Clinton, ClintonFdnDonations) ∧ is scrutinized(ClintonFdnDonations)) → opposed",∀x (is Hillary Clinton(x) → is subject to double standards(x)) → is opposed(x) → opposed,"∃x (is Hillary Clinton(x) ∧ is subject to double standards(x) ∧ knew would be scrutinized(x, ClintonFdnDonations) ∧ is scrutinized(ClintonFdnDonations)) → opposed"
665,#Hillary to stop for #pizza today to garner the #Italian vote. #MSM is worthless. #libertynothillary #HillNo,Hillary Clinton,AGAINST,∀x ((is Hillary Clinton(x) ∧ stops for pizza(x) ∧ gains the Italian vote(x)) ∨ is considered worthless(x) ∨ represents liberty(x)) → is opposed(x) → opposed,∃x (mocks(is Hillary Clinton(x)) ∧ (opposes(x) ∨ ¬supports(x))) → opposed,∀x (is Hillary Clinton(x) ∧ is pizza(x) ∧ is a vote(x) ∧ is the media(x) ∧ is worthless(x) → ¬is Hillary Clinton(x)) → opposed,∀x ((is Hillary Clinton(x) ∧ stops for pizza(x) ∧ gains the Italian vote(x)) ∨ (is considered worthless(x) ∧ represents liberty(x))) → is opposed(x) → opposed
666,I want America to great again #WhyImNotVotingForHillary,Hillary Clinton,AGAINST,∀x (¬is voting for Hillary Clinton(x) → opposes Hillary Clinton(x)) → opposed,"epresses a desire(x, is America(x) → is great(x)) ∧ ¬is voting for y(x, is Hillary Clinton(x)) → 's attitude is opposed to y(x, is Hillary Clinton(x)) → opposed",¬(is voting(x) ∧ is Hillary Clinton(x)) → opposed,"¬(is voting for(x, Hillary Clinton) → supports(Hillary Clinton)) → opposed"
667,"March 8, 2016 Ohio is holding our Primaries! The date is subject to change. #Ohio #OurChampion",Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,"∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target ""Hillary Clinton""(x)) → neutral",∀x (is a primary(x) ∧ is a date(x) ∧ is a champion(x) → ¬is neutral(x)) → neutral,∀x (is Ohio(x) ∧ is Primary(x) ∧ is Date(x) ∧ is SubjectToChange(x) ∧ is OurChampion(x) → ¬is Hillary Clinton(x)) → neutral
668,@RIGHTZONE @WethePeoplePets Let's hope the VOTERS remember! #HillNo,Hillary Clinton,AGAINST,∀x (is Hillary Clinton(x) → is opposed(x)) → opposed,∃x (is Hillary Clinton(x) ∧ is opposed(x)) → opposed,∀x (is a voter(x) → ¬remembers(x) ∧ ¬is Hillary Clinton(x) → is opposed(x)) → opposed,∃x (is voter(x) ∧ remembers(x) ∧ is Hillary Clinton(opposed)) → opposed
669,Hillary Clinton has not driven a car since 1996. #clintonfakerealityshow,Hillary Clinton,AGAINST,∀x (is Hillary Clinton(x) → ¬has driven a car(x)) → neutral,"∃x(states a fact about y(sentence, Clinton) ∧ ¬(Support(sentence, Clinton)) ∧ ¬(Opposed(sentence, Clinton))) → neutral",¬has driven a car(is Hillary Clinton) → opposed,¬has driven a car(Hillary Clinton) → opposed
670,"@NaughtyBeyotch @TheRealMadman23 Don't care for #Fiorina, but it seems she taking the #sexist gut punches by the #media. #MSM",Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬is mentioned(is Hillary Clinton(x)) ∧ (is receiving unfair treatment(is Carly Fiorina(x)))) → neutral,∀x (¬(is seist(x) ∧ is media(x) ∧ is Fiorina(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (is mentioned(x) ∧ is media(x) ∧ is sexist(x) ∧ is Carly Fiorina(x) → ¬is Hillary Clinton(x)) → neutral
671,"@FoxNews @marthamaccallum @BillHemmer whose the opportunist now, #NoHillary2016",Hillary Clinton,AGAINST,is an opportunist(Hillary Clinton) → opposed,∃x (has hashtag #NoHillary2016(x) ∧ is Hillary Clinton(x) → is opposed(x)) → opposed,∀x (¬is Hillary Clinton(x) → is opposed(x)) → opposed,∀x (is Hillary Clinton(x) → is opposed(x)) → opposed
672,@HillaryClinton @WomenintheWorld we need to re-establish a #global system dominated by love and affection have #moral_humane RT,Hillary Clinton,FAVOR,∀x ((is Hillary Clinton(x) ∧ is a system(x)) → is dominated by love and affection(x)) → support,∃x(is mentioned(Hillary Clinton) ∧ ¬(calls for a moral global system(x) → is Hillary Clinton(x))) → neutral,∀x (is Hillary Clinton(x) → supports a global system dominated by love and affection(x)) → support,∀x ((is Hillary Clinton(x) ∧ is a system(x)) → is dominated by love and affection(x)) → support
673,#Hillary is as transparent as a brick wall #LibertyNotHillary,Hillary Clinton,AGAINST,is opposed(Hillary Clinton) → opposed,is transparent(Hillary) → is a brick wall(Hillary) → opposed,¬is transparent(is Hillary Clinton) → is opposed(is Hillary Clinton) → opposed,¬is transparent(Hillary Clinton) → opposed(Hillary Clinton) → opposed
674,@WSJ . Clinton Foundation to keep accepting bribes from foreign governments #WhyImNotVotingForHillary,Hillary Clinton,AGAINST,"∀x (accepts bribes from y(Clinton Foundation, Foreign Governments) ∧ is voting for Hillary Clinton(Hillary Clinton)) → opposes(Hillary Clinton) → opposed",∃x (accepts bribes(x) ∧ is the Clinton Foundation(x) ∧ is a foreign government(x)) → ¬is Hillary Clinton(x) → opposed,∀x (is a foundation(x) ∧ accepts bribes(x) ∧ is a government(x) → is opposed(x)) → opposed,"∀x (accepts bribes from y(Clinton Foundation, Foreign Governments) ∧ is voting for Hillary Clinton(x)) → opposes(x)"
675,"@josephbenning I agree, these are better than what you had before, like a severe cold is better than pneumonia. Good luck.",Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (is compared(x) ∧ ¬(is mentioned(x) ∨ is referenced(x))) → ¬is Hillary Clinton(x) → neutral,∀x (¬is mentioned(x) ∨ ¬is referenced(x)) → ¬is Hillary Clinton(x) → neutral,∀x (¬(is compared(x) ∧ (is mentioned(x) ∨ is referenced(x))) → ¬is Hillary Clinton(x)) → neutral
676,"What are you afraid of @HillaryClinton? If you can't answer questions from the press, why do we want you as POTUS",Hillary Clinton,AGAINST,∀x ((is a person(x) ∧ can answer questions from the press(x)) → is the President of the United States(x)) ∧ ¬can answer questions from the press(Hillary Clinton) → opposed,∃x (is Hillary Clinton(x) ∧ (is afraid(x) ∨ cannot answer questions(x)) ∧ we do not want as POTUS(x)) → opposed,∀x (is afraid(x) ∧ is unfit(x) → ¬is POTUS(x)) → opposed,∀x ((is Hillary Clinton(x) ∧ (is afraid(x) ∨ cannot answer questions(x))) → ¬is POTUS(x)) → opposed
677,"Sorry, Hillary's new normal folk image doesn't take away from Behgnazi & her 0 foreign policy successes as Secretary of State.",Hillary Clinton,AGAINST,∀x ((is Hillary Clinton(x) ∧ has a new normal folk image(x)) → (¬takes away from Benghazi(x) ∧ has 0 foreign policy successes as Secretary of State(x))) → opposed,∃x (has an image(x) ∧ has foreign policy failures(x) ∧ is related to Benghazi(x) ∧ Hillary Clinton) → is opposed(Hillary Clinton) → opposed,∀x (is Hillary Clinton(x) ∧ ¬has foreign policy successes as Secretary of State(x) → ¬has a new image(x)) → opposed,∀x ((is Hillary Clinton(x) ∧ has a new normal folk image(x)) → (¬takes away from Benghazi(x) ∧ has 0 foreign policy successes as Secretary of State(x))) → opposed
678,CEO pay the target for 2016 election. From someone who makes more than most CEO's but you drank the Kool-Aid.,Hillary Clinton,NONE,"∀x ((is the target for 2016 election(x) ∧ is CEO pay(x)) → opposes y(is a speaker(x), is Hillary Clinton(x))) → opposed",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target(x)) → neutral,∀x (is a CEO(x) ∧ is a target(x) ∧ is an election(x) → supports Hillary Clinton(x)) → support,∀x ((is the target for 2016 election(x) ∧ is CEO pay(x)) → (is critical of(x) ∧ is not supportive of(x) ∧ is Hillary Clinton(x))) → opposed
